noise_label,noise_type,noise_snr_db,noise_rt60,pipeline,clip,wer,cer,subs,dels,ins,rtf,infer_s,hypothesis,reference,peak_rss_mb,peak_mps_mb,peak_cpu_pct,mean_cpu_pct,peak_gpu_pct,mean_gpu_pct
rir_rt60_1.0,rir,,1.0,baseline,large,0.1127,0.0539,13,0,3,0.1224,7.273,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat and button pieces to be laid out in thick, peppered, flour-fattened sauce. Stuff it into you, his belly counseled in. After early nightfall, the yellow lamps would light up here and there, the squalid corner of the brothels. Hello Bertie, are you good in your mind? Now Bertette, fresh and elious wait upon you. Good night, husband. The music came nearer and he recalled the words, the words of Shelley's fragment upon the moon, wandering, companionless, pale, for weariness. The dull light fell more faintly upon the page, whereon another equation began to unfold itself slowly and to spread abroad its wide-leaning tale. A cold, lucid indifference reigned in his soul. The chaos in which his ardor extinguished itself was a cold, indifferent knowledge of himself.",HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE STUFF IT INTO YOU HIS BELLY COUNSELLED HIM AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS HELLO BERTIE ANY GOOD IN YOUR MIND NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF,1351.5,0.0,104.9,56.8,0,0.0
rir_rt60_1.0,rir,,1.0,vad,small,0.9091,0.5517,9,0,1,0.2041,1.065,"Now for dare, fresh and elvious, wait for my new conat husband.",NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND,1210.7,0.0,112.7,60.4,0,0.0
rir_rt60_1.0,rir,,1.0,vad,medium,0.0638,0.0252,3,0,0,0.1135,2.291,"The music came nearer as he recalled the words, the words of Shelley's fragment upon the moon, wandering, companionless, pale, for weariness. The dull light fell more faintly upon the page, whereon another equation began to unfold itself slowly, and to spread abroad its wide detail.",THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL,1211.8,0.0,113.2,54.5,0,0.0
rir_rt60_1.0,rir,,1.0,vad,large,0.1197,0.0636,11,2,4,0.1133,6.734,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat and mutton pieces to be labeled out in thick peppered flour fat sauce. Suffered into you, his belly counseled in. After early nightfall, the yellow lamps would light up here and there, the squalid corner of the brothels. Hello Bertie, good in your mind? Now Bertie, fresh and nelly is waiting upon you. Good night, husband. The music came nearer and he recalled the words, the words of Shelley's fragment upon the new wandering, hand-in-less pail for weariness. The dull light fell more faintly upon the page, whereon another equation began to unfold itself slowly and to spread abroad its widening tail. A cold, lucid indifference reigned in his soul. The chaos in which his ardor extinguished itself was a cold, indifferent knowledge of himself.",HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE STUFF IT INTO YOU HIS BELLY COUNSELLED HIM AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS HELLO BERTIE ANY GOOD IN YOUR MIND NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF,1247.7,0.0,109.4,52.2,0,0.0
rir_rt60_1.0,rir,,1.0,spectral,small,1.3636,0.8621,10,0,5,0.9773,5.097,That's All Well And We Will Say How Beautiful You And How Nice You Are,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND,1241.8,0.0,105.0,50.2,0,0.0
rir_rt60_1.0,rir,,1.0,spectral,medium,0.7021,0.4496,25,6,2,0.1468,2.964,"And using the mirror at you from all the words, words of shelly, frightened, unawares, unawares, and unimaginable, and evil, and bleakness, the dull light and felt, unthinking, uncaped, whereon another equation began to unfold itself, slowly spread wrong, and swine to him.",THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL,1032.9,0.0,105.0,54.1,0,0.0
rir_rt60_1.0,rir,,1.0,spectral,large,0.838,0.5165,91,7,21,0.1279,7.6,"He would be seen in the turnips, carrots, and foods, and potatoes, and fat and butter, and spices, and he lay in power, and thick and memory, and power, and fat and sauce, and stuff it into his belly and nose, and early nightfall, he'll land with life out of his there, and his swan, and gold, and bronze. Hello, Bertie. Good for life? Now, Bertie, fresh and healthy, as great fun you can ask him. When using the mirror, I keep all the words, words of Shelley's fight, and the modern and the mannishest, the table, and the weakness. The dull light felt more pain if you wanted to pay, and there were all enough information to handle one's own self, so we spread it wrong, and swine on it. Cold, lucid, dip, strength, and soul. The chaos, which is hard to consume, which itself will move with the thought of itself.",HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE STUFF IT INTO YOU HIS BELLY COUNSELLED HIM AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS HELLO BERTIE ANY GOOD IN YOUR MIND NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF,1056.6,0.0,108.4,57.8,0,0.0
rir_rt60_1.0,rir,,1.0,rms,small,0.5455,0.3448,5,0,1,0.1951,1.017,"Now for death, fresh and elvious wait on you, good night, husband.",NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND,1058.8,0.0,109.6,61.1,0,0.0
rir_rt60_1.0,rir,,1.0,rms,medium,0.0213,0.0072,1,0,0,0.1166,2.355,"The music came nearer and he recalled the words, the words of Shelley's fragment upon the moon, wandering, companionless, pale, for weariness. The dull light fell more faintly upon the page, whereon another equation began to unfold itself slowly and to spread abroad its widening tale.",THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL,1070.5,0.0,110.7,54.1,0,0.0
rir_rt60_1.0,rir,,1.0,rms,large,0.1127,0.0539,13,0,3,0.1211,7.195,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat and button pieces to be laid out in thick, peppered, flour-fattened sauce. Stuff it into you, his belly counseled in. After early nightfall, the yellow lamps would light up here and there, the squalid corner of the brothels. Hello Bertie, are you good in your mind? Now Bertette, fresh and elious wait upon you. Good night, husband. The music came nearer and he recalled the words, the words of Shelley's fragment upon the moon, wandering, companionless, pale, for weariness. The dull light fell more faintly upon the page, whereon another equation began to unfold itself slowly and to spread abroad its wide-leaning tale. A cold, lucid indifference reigned in his soul. The chaos in which his ardor extinguished itself was a cold, indifferent knowledge of himself.",HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE STUFF IT INTO YOU HIS BELLY COUNSELLED HIM AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS HELLO BERTIE ANY GOOD IN YOUR MIND NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF,1082.8,0.0,109.4,51.6,0,0.0
rir_rt60_2.0,rir,,2.0,baseline,small,0.9091,0.6897,6,4,0,0.8828,4.604,Number De fierci DRV programmer neo-Kedwan,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND,1916.4,0.0,109.7,61.4,0,0.0
rir_rt60_2.0,rir,,2.0,baseline,medium,0.617,0.3669,23,1,5,0.1084,2.188,"The music made me regret even calling the words, the words of Shelley's practice on moon and water, and the panelists pale for weird reasons. The dull body felt a faint feeling on the page where all another equation began flowing forth itself slowly and spread all its white container.",THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL,1945.4,0.0,110.3,54.9,0,0.0
rir_rt60_2.0,rir,,2.0,baseline,large,0.7324,0.4394,82,8,14,0.1264,7.514,"He ultimately released the original, turned him into a carrot-scented bruised potato, and in fact, a lot of pieces to be laid out on the thick, ever-floured fat sauce. Stubbity, his belly comes again. After the early nightfall, the apple-landed white-hot beer bear swallows the corner of the raw forest. Hello, Bertie. Good morning. Now, Bertie, fresh and healthy, I've made from you. Can't ask him. The music made me regret even the call to words. The words of Shelley's practice on whom the water had been penniless, pale for fear of risk. The dull body felt a thinking on the page where our own under-equation began to point full itself slowly and to spread raw its white container. A cold, lucidly diffused rain for itself. The chaos which had harder to change itself was coldly different from knowledge itself.",HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE STUFF IT INTO YOU HIS BELLY COUNSELLED HIM AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS HELLO BERTIE ANY GOOD IN YOUR MIND NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF,2030.4,0.0,104.6,58.8,0,0.0
rir_rt60_2.0,rir,,2.0,vad,small,0.9091,0.8276,4,6,0,0.8704,4.539,Now you're near fresh,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND,1923.3,0.0,105.1,50.2,0,0.0
rir_rt60_2.0,rir,,2.0,vad,medium,0.6383,0.5252,15,14,1,0.0917,1.851,The music came nearer and you would call the words. The words of Shelley's practice on the table. The dull light fell while thinking there are none. And both of them spread along.,THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL,1824.9,0.0,105.8,52.8,0,0.0
rir_rt60_2.0,rir,,2.0,vad,large,0.9789,0.9094,12,127,0,0.3769,22.398,years of dating sailing out of color for long diff eyes on different Ignon jakie,HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE STUFF IT INTO YOU HIS BELLY COUNSELLED HIM AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS HELLO BERTIE ANY GOOD IN YOUR MIND NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF,1901.3,0.0,100.2,51.2,0,0.0
rir_rt60_2.0,rir,,2.0,spectral,small,1.0,0.7759,4,7,0,1.4229,7.421,Aftertaste information under fearurell,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND,1940.3,0.0,104.4,51.0,0,0.0
rir_rt60_2.0,rir,,2.0,spectral,medium,0.9787,0.9532,2,44,0,0.5448,10.999,are using the,THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL,2000.2,0.0,104.2,52.7,0,0.0
rir_rt60_2.0,rir,,2.0,spectral,large,0.9225,0.6989,84,47,0,0.2073,12.317,"We both would be seated in the room of this church, with the data to the entire function, to the entire function, the entire function, the entire function, the entire function, the entire function, the entire function, and the whole function. And we really might have all of these to have just a life out of it, maybe there, in the small room, in the small room, in the small room. Oh, very good. Good. Good night. Have a great day. Freshly, I'll be great from you. Good night. Good night. Aw, so cool.",HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE STUFF IT INTO YOU HIS BELLY COUNSELLED HIM AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS HELLO BERTIE ANY GOOD IN YOUR MIND NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF,1889.3,0.0,103.6,53.6,0,0.0
rir_rt60_2.0,rir,,2.0,rms,small,0.5455,0.4828,6,0,0,0.1845,0.962,"Number 10, Fresh W.A. from U.K. Good night, gentlemen.",NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND,1900.0,0.0,111.9,58.6,0,0.0
rir_rt60_2.0,rir,,2.0,rms,medium,0.617,0.3561,24,0,5,0.1108,2.237,"The music made me regret even calling the words, the words of Shelley's practice on moon and water, and the panelists' payable curiosity. The dull body felt a faint feeling on the page where on another equation began to fully focus itself slowly and to spread it all its wide contain.",THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL,1901.0,0.0,108.7,58.4,0,0.0
rir_rt60_2.0,rir,,2.0,rms,large,0.7324,0.4149,86,5,13,0.1332,7.917,"He ultimately released the original, turned him into a carrot-scented, bruised potato-tip, and fattin'-fuckin' pieces of relayed, lousy, thick, ever-flout-flat sauce. Stubbity, his belly-combo-man. After the early nightfall, the apple-latch was light-up near the bay, or the squall of the corner of the raw forest. Hello, Bertie. Good-bye. Now, Bertie, fresh-n-l-e-f-a-t from you. Canach-a-scent. The music made me regret even the call to words. The words of Shelley's practice, on whom the water had been penniless, pale for fear of risk. The dull body felt a thinking on the page where our own other equation began to play full itself slowly, and to spread raw its white container. A cold, lucidly differece, it ran with itself. The chaos, which had harder to change itself, was coldly differece in knowledge of itself.",HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE STUFF IT INTO YOU HIS BELLY COUNSELLED HIM AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS HELLO BERTIE ANY GOOD IN YOUR MIND NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF,1890.9,0.0,106.0,54.4,0,0.0
